SEP=,
NODENO,BEZIRKE,XCOORD,YCOORD,T0PRT,VOLPRT,SCTYPE,HST_MAX,HST_MIN,KNOTEN_IST_HST
18580459,Winterthur Waldegg,8.7592,47.4848,0min,,,1200,1200,1
300000698,Winterthur Waldegg,8.7588,47.4822,0min,,,,,0
300003732,Winterthur Waldegg,8.7567,47.484,0min,,,,,0
1034,Winterthur Waser,8.7596,47.4919,1s,,,,,0
1069,Winterthur Waser,8.7587,47.4872,0min,,,,,0
1085,Winterthur Waser,8.7595,47.4845,0min,,,,,0
10100809,Winterthur Waser,8.7594,47.4916,0min,,,809,809,1
10103184,Winterthur Waser,8.7588,47.4867,0min,,,3184,3184,1
18576746,Winterthur Waser,8.7561,47.4864,0min,,,2835,2835,1
300002127,Winterthur Waser,8.7594,47.4853,0min,,,,,0
300002184,Winterthur Waser,8.7589,47.4907,0min,,,,,0
300002271,Winterthur Waser,8.7616,47.487,0min,,,,,0
300002624,Winterthur Waser,8.7596,47.4847,0min,,,,,0
300005229,Winterthur Waser,8.7598,47.4846,0min,,,,,0
300005490,Winterthur Waser,8.7642,47.4866,0min,,,,,0
300005491,Winterthur Waser,8.7645,47.488,0min,,,,,0
300006210,Winterthur Waser,8.7616,47.4914,0min,,,,,0
300006232,Winterthur Waser,8.7611,47.4857,0min,,,,,0
300007846,Winterthur Waser,8.7634,47.4911,0min,,,,,0
300007860,Winterthur Waser,8.7605,47.4892,0min,,,,,0
400000196,Winterthur Waser,8.7605,47.4934,0min,,,,,0
400000633,Winterthur Waser,8.7589,47.4864,0min,,,,,0
400000634,Winterthur Waser,8.7641,47.4866,0min,,,,,0
739,Winterthur Weinberg Nord,8.6982,47.5207,0min,,,,,0
745,Winterthur Weinberg Nord,8.6969,47.5195,0min,,,,,0
300000456,Winterthur Weinberg Nord,8.6983,47.5152,0min,,,,,0
300004029,Winterthur Weinberg Nord,8.7019,47.5119,0min,,,,,0
300006077,Winterthur Weinberg Nord,8.6982,47.5146,0min,,,,,0
300007175,Winterthur Weinberg Nord,8.7045,47.5114,0min,,,,,0
782,Winterthur Weinberg S�d,8.692,47.5152,0min,,,,,0
799,Winterthur Weinberg S�d,8.6944,47.5146,0min,,,,,0
300000931,Winterthur Weinberg S�d,8.6942,47.514,0min,,,,,0
300001178,Winterthur Weinberg S�d,8.6948,47.5152,0min,,,,,0
300001703,Winterthur Weinberg S�d,8.6953,47.516,0min,,,,,0
300002815,Winterthur Weinberg S�d,8.7057,47.509,0min,,,,,0
300004119,Winterthur Weinberg S�d,8.7077,47.5084,0min,,,,,0
300005558,Winterthur Weinberg S�d,8.6955,47.5166,0min,,,,,0
300005901,Winterthur Weinberg S�d,8.6923,47.5143,0min,,,,,0
300006225,Winterthur Weinberg S�d,8.7079,47.5091,0min,,,,,0
300006226,Winterthur Weinberg S�d,8.7061,47.5096,0min,,,,,0
300008776,Winterthur Weinberg S�d,8.697,47.5128,0min,,,,,0
300200793,Winterthur Weinberg S�d,8.709,47.5091,0min,,,,,0
10101442,Winterthur Zinzikon,8.7577,47.5185,0min,,,1442,1442,1
10102822,Winterthur Zinzikon,8.7582,47.5212,0min,,,2822,2822,2
300000070,Winterthur Zinzikon,8.7581,47.5209,0min,,,,,0
300001725,Winterthur Zinzikon,8.7579,47.5216,0min,,,,,0
300001733,Winterthur Zinzikon,8.7583,47.5215,0min,,,,,0
300002249,Winterthur Zinzikon,8.7581,47.5211,0min,,,,,0
300002516,Winterthur Zinzikon,8.7532,47.5179,0min,,,,,0
300005348,Winterthur Zinzikon,8.7585,47.5167,0min,,,,,0
300007067,Winterthur Zinzikon,8.7587,47.5208,0min,,,,,0
300007596,Winterthur Zinzikon,8.7579,47.5216,0min,,,,,0
300007601,Winterthur Zinzikon,8.7539,47.5197,0min,,,,,0
300007602,Winterthur Zinzikon,8.7521,47.52,0min,,,,,0
300008405,Winterthur Zinzikon,8.7574,47.5168,0min,,,,,0
300112932,Winterthur Zinzikon,8.7607,47.5178,0min,,,8506038,8506038,1
1210,Zell (ZH) Nord,8.8227,47.4624,0min,,,,,0
1250,Zell (ZH) Nord,8.8387,47.4568,0min,,,,,0
1269,Zell (ZH) Nord,8.8103,47.4552,0min,,,,,0
1270,Zell (ZH) Nord,8.8104,47.4549,0min,,,,,0
1329,Zell (ZH) Nord,8.8383,47.4487,0min,,,,,0
18573670,Zell (ZH) Nord,8.8446,47.458,0min,,,1113,1113,1
300001316,Zell (ZH) Nord,8.8112,47.4561,0min,,,,,0
300001372,Zell (ZH) Nord,8.8283,47.4484,0min,,,,,0
300001373,Zell (ZH) Nord,8.8275,47.4493,0min,,,,,0
300001462,Zell (ZH) Nord,8.8361,47.4571,0min,,,,,0
300002412,Zell (ZH) Nord,8.8263,47.4571,0min,,,,,0
300002792,Zell (ZH) Nord,8.8206,47.4561,0min,,,,,0
300003562,Zell (ZH) Nord,8.813,47.4581,0min,,,,,0
300004426,Zell (ZH) Nord,8.834,47.4571,0min,,,,,0
300004642,Zell (ZH) Nord,8.8129,47.4611,0min,,,,,0
300004842,Zell (ZH) Nord,8.8106,47.4543,0min,,,,,0
300005601,Zell (ZH) Nord,8.8383,47.4557,0min,,,,,0
300005927,Zell (ZH) Nord,8.8076,47.4535,0min,,,,,0
300005928,Zell (ZH) Nord,8.8093,47.4545,0min,,,,,0
300007066,Zell (ZH) Nord,8.8158,47.4525,0min,,,,,0
300008061,Zell (ZH) Nord,8.827,47.4492,0min,,,,,0
300008273,Zell (ZH) Nord,8.8294,47.448,0min,,,,,0
300008274,Zell (ZH) Nord,8.8334,47.4488,0min,,,,,0
300008396,Zell (ZH) Nord,8.8127,47.4631,0min,,,,,0
300008810,Zell (ZH) Nord,8.8175,47.4544,0min,,,,,0
1354,Zell (ZH) Ost,8.8231,47.4479,0min,,,6154,6154,1
1404,Zell (ZH) Ost,8.8116,47.445,0min,,,,,0
1451,Zell (ZH) Ost,8.8202,47.4413,0min,,,,,0
300000158,Zell (ZH) Ost,8.8223,47.4398,0min,,,,,0
300003716,Zell (ZH) Ost,8.8232,47.4479,0min,,,,,0
300003741,Zell (ZH) Ost,8.8217,47.4403,0min,,,,,0
300003742,Zell (ZH) Ost,8.8209,47.4427,0min,,,6157,6157,1
300004263,Zell (ZH) Ost,8.8227,47.4467,0min,,,,,0
300004620,Zell (ZH) Ost,8.8246,47.4472,0min,,,,,0
300004621,Zell (ZH) Ost,8.8243,47.4476,0min,,,,,0
300004909,Zell (ZH) Ost,8.8203,47.4488,0min,,,,,0
300005477,Zell (ZH) Ost,8.8189,47.4495,0min,,,,,0
300005564,Zell (ZH) Ost,8.8127,47.4511,0min,,,,,0
300006268,Zell (ZH) Ost,8.8222,47.4456,0min,,,,,0
300006861,Zell (ZH) Ost,8.8271,47.4464,0min,,,,,0
300006996,Zell (ZH) Ost,8.8267,47.4478,0min,,,,,0
300008578,Zell (ZH) Ost,8.8229,47.4475,0min,,,,,0
1407,Zell (ZH) S�d,8.7976,47.4448,0min,,,6156,6156,1
1416,Zell (ZH) S�d,8.7984,47.4443,0min,,,,,0
1575595,Zell (ZH) S�d,8.7951,47.4454,0min,,,,,0
300000885,Zell (ZH) S�d,8.8063,47.4419,0min,,,,,0
300001226,Zell (ZH) S�d,8.7992,47.4436,0min,,,,,0
300002256,Zell (ZH) S�d,8.7924,47.4471,0min,,,,,0
300003117,Zell (ZH) S�d,8.7949,47.4513,0min,,,,,0
300005271,Zell (ZH) S�d,8.7969,47.4482,0min,,,,,0
300005272,Zell (ZH) S�d,8.8014,47.451,0min,,,,,0
300005753,Zell (ZH) S�d,8.7966,47.448,0min,,,,,0
300006603,Zell (ZH) S�d,8.7939,47.4502,0min,,,,,0
300006903,Zell (ZH) S�d,8.8016,47.4511,0min,,,,,0
300007711,Zell (ZH) S�d,8.8036,47.4522,0min,,,,,0
300007712,Zell (ZH) S�d,8.8038,47.4523,0min,,,,,0
300112092,Zell (ZH) S�d,8.7963,47.4449,0min,,,8506005,8506005,1
1215,Zell (ZH) West,8.7817,47.4617,0min,,,,,0
1221,Zell (ZH) West,8.7619,47.4611,0min,,,,,0
1254,Zell (ZH) West,8.7854,47.4571,0min,,,,,0
1257,Zell (ZH) West,8.7842,47.4563,0min,,,,,0
1266,Zell (ZH) West,8.7741,47.4559,0min,,,,,0
1272,Zell (ZH) West,8.7736,47.4552,0min,,,,,0
1575592,Zell (ZH) West,8.775,47.4581,0min,,,,,0
1575593,Zell (ZH) West,8.7842,47.4564,0min,,,,,0
18573538,Zell (ZH) West,8.774,47.4582,0min,,,1435,1435,1
300000973,Zell (ZH) West,8.7829,47.4599,0min,,,,,0
300001769,Zell (ZH) West,8.7778,47.4604,0min,,,,,0
300001924,Zell (ZH) West,8.7884,47.4543,0min,,,,,0
300001997,Zell (ZH) West,8.7849,47.4574,0min,,,,,0
300004715,Zell (ZH) West,8.7664,47.4595,0min,,,,,0
300005077,Zell (ZH) West,8.7827,47.4625,0min,,,,,0
300005078,Zell (ZH) West,8.7819,47.4627,0min,,,,,0
300005207,Zell (ZH) West,8.7817,47.4624,0min,,,,,0
300005543,Zell (ZH) West,8.7791,47.4555,0min,,,,,0
300005565,Zell (ZH) West,8.7858,47.4564,0min,,,,,0
300005783,Zell (ZH) West,8.7872,47.4581,0min,,,,,0
300111435,Zell (ZH) West,8.7741,47.4583,0min,,,8506004,8506004,1
400000176,Zell (ZH) West,8.7746,47.4578,0min,,,,,0
206,,8.5402,47.6115,0min,,,,,0
207,,8.5386,47.6104,0min,,,,,0
214,,8.5428,47.6081,1s,,,,,0
218,,8.5429,47.6079,1s,,,,,0
242,,8.5491,47.6035,0min,,,,,0
251,,8.5508,47.6022,0min,,,,,0
260,,8.5571,47.5976,0min,,,,,0
284,,8.7355,47.5875,0min,,,,,0
287,,8.7385,47.5856,0min,,,,,0
298,,8.6923,47.583,0min,,,,,0
331,,8.7194,47.5792,0min,,,,,0
332,,8.718,47.579,0min,,,,,0
335,,8.755,47.5776,0min,,,,,0
336,,8.7172,47.578,0min,,,,,0
337,,8.6115,47.5789,0min,,,,,0
338,,8.7548,47.5774,0min,,,,,0
346,,8.7656,47.5744,0min,,,,,0
348,,8.5778,47.576,0min,,,,,0
350,,8.775,47.5738,0min,,,,,0
352,,8.6087,47.5755,0min,,,,,0
353,,8.6199,47.5753,0min,,,,,0
355,,8.7809,47.5733,0min,,,,,0
358,,8.6025,47.5743,0min,,,,,0
359,,8.6668,47.5736,0min,,,,,0
360,,8.625,47.574,0min,,,,,0
361,,8.6638,47.5735,0min,,,,,0
363,,8.6364,47.5733,0min,,,,,0
364,,8.7167,47.5724,0min,,,,,0
365,,8.6487,47.5726,0min,,,1908,1908,1
368,,8.6492,47.5724,0min,,,,,0
370,,8.7596,47.5704,0min,,,,,0
371,,8.6017,47.5721,0min,,,6848,74,3
372,,8.7597,47.5704,0min,,,,,0
374,,8.7578,47.5696,0min,,,,,0
377,,8.6768,47.5702,0min,,,,,0
378,,8.7603,47.5691,0min,,,,,0
380,,8.7605,47.5689,0min,,,,,0
381,,8.5981,47.5698,0min,,,,,0
382,,8.8069,47.5672,0min,,,,,0
383,,8.7137,47.5669,0min,,,,,0
384,,8.7861,47.5658,0min,,,,,0
392,,8.7006,47.5649,0min,,,,,0
400,,8.688,47.5646,0min,,,,,0
405,,8.6904,47.5644,0min,,,,,0
411,,8.7334,47.5637,0min,,,,,0
414,,8.684,47.564,0min,,,,,0
437,,8.6823,47.5596,0min,,,,,0
440,,8.6576,47.5587,0min,,,,,0
448,,8.6895,47.5565,0min,,,,,0
451,,8.6052,47.5573,0min,,,,,0
458,,8.6887,47.5558,0min,,,,,0
484,,8.6133,47.554,0min,,,,,0
489,,8.6867,47.5527,0min,,,,,0
491,,8.6866,47.5525,0min,,,,,0
875,,8.8355,47.5058,0min,,,,,0
1256,,8.8459,47.4558,0min,,,,,0
1280,,8.8454,47.4517,0min,,,,,0
1428,,8.6316,47.4447,0min,,,,,0
1450,,8.838,47.4414,0min,,,,,0
1454,,8.8427,47.441,0min,,,,,0
1458,,8.6287,47.4433,1s,,,,,0
1461,,8.7226,47.4422,0min,,,,,0
1473,,8.707,47.4419,0min,,,,,0
1479,,8.7204,47.4412,0min,,,,,0
1487,,8.6969,47.44,0min,,,,,0
1488,,8.7028,47.4396,0min,,,,,0
1489,,8.6968,47.4396,0min,,,,,0
1491,,8.697,47.4396,0min,,,,,0
1495,,8.6971,47.4394,0min,,,,,0
1497,,8.6971,47.4391,0min,,,,,0
1500,,8.6969,47.4389,0min,,,,,0
1505,,8.6973,47.4382,0min,,,,,0
1509,,8.683,47.438,0min,,,,,0
1510,,8.6968,47.4377,0min,,,,,0
1512,,8.7012,47.4375,0min,,,,,0
1521,,8.8475,47.4354,0min,,,,,0
1535,,8.6944,47.4367,0min,,,,,0
1537,,8.7157,47.4363,0min,,,,,0
1599,,8.691,47.4337,0min,,,,,0
1606,,8.6764,47.4324,0min,,,,,0
1623,,8.6823,47.43,1s,,,,,0
1624,,8.682,47.4299,1s,,,,,0
1625,,8.6814,47.4299,0min,,,,,0
1647,,8.6865,47.4287,0min,,,,,0
1661,,8.846,47.426,0min,,,,,0
1731,,8.8451,47.4219,0min,,,,,0
1754,,8.6854,47.4229,1s,,,,,0
1757,,8.6854,47.4229,0min,,,,,0
1760,,8.6855,47.4228,1s,,,,,0
1775,,8.8454,47.4201,0min,,,,,0
1786,,8.8462,47.4193,0min,,,,,0
1112511,,8.6852,47.5641,0min,,,,,0
1575580,,8.8461,47.4284,0min,,,,,0
9000000,,8.8886,47.5527,0min,,,8582494,8582494,1
9000001,,8.8839,47.5524,0min,,,3200205,3200205,1
9000002,,8.8799,47.5522,0min,,,3200221,3200221,1
9000003,,8.8764,47.5522,0min,,,3200222,3200222,1
10100571,,8.673,47.4337,0min,,,571,571,1
10100988,,8.6915,47.4343,0min,,,988,988,1
10101827,,8.6782,47.4314,0min,,,1827,1827,1
10102084,,8.6362,47.4447,0min,,,2084,2084,1
10102981,,8.6864,47.4281,0min,,,2981,2981,1
10103567,,8.668,47.4314,0min,,,3567,3567,1
10103792,,8.6294,47.4415,0min,,,3792,3792,1
18503376,,8.7168,47.4352,0min,,,1857,1857,1
18503378,,8.6719,47.4304,0min,,,2628,2628,1
18503576,,8.5399,47.6113,0min,,,1968,1968,1
18503700,,8.6264,47.4387,0min,,,428,428,1
18506755,,8.6093,47.5754,0min,,,1920,1920,1
18506872,,8.8961,47.5559,0min,,,8506872,8506872,1
18573303,,8.8958,47.5547,0min,,,8573303,8573303,1
18573363,,8.903,47.4884,0min,,,8506013,8506013,1
18573375,,8.8974,47.5582,0min,,,8506100,8506100,1
18573518,,8.8435,47.4403,0min,,,1261,1261,1
18573536,,8.7649,47.4417,0min,,,1681,1681,1
18573602,,9.0415,47.4628,0min,,,8506206,8506206,1
18573636,,8.8484,47.4178,0min,,,2905,2905,1
18573672,,8.8465,47.4525,0min,,,987,987,1
18573687,,8.6054,47.5573,0min,,,1037,1037,1
18573688,,8.5981,47.5696,0min,,,452,452,1
18573700,,8.7138,47.5671,0min,,,1569,1569,1
18573701,,8.6851,47.5641,0min,,,1159,1159,1
18573702,,8.6245,47.5741,0min,,,1993,1993,1
18573703,,8.6158,47.5754,0min,,,1762,1762,1
18573704,,8.5875,47.5742,0min,,,2259,2259,1
18573705,,8.5816,47.575,0min,,,2996,2996,1
18573709,,8.5435,47.604,0min,,,2018,2018,1
18573929,,9.1305,47.4357,0min,,,8506208,8506208,1
18575918,,8.6862,47.4256,0min,,,6441,744,2
18575940,,8.6863,47.4372,0min,,,1504,1504,1
18576159,,8.6289,47.443,0min,,,3331,3331,1
18576301,,8.7579,47.5698,0min,,,346,346,1
18576302,,8.7822,47.5731,0min,,,6662,85,2
18576303,,8.7538,47.5793,0min,,,2653,2653,1
18576304,,8.7338,47.5873,0min,,,6120,6120,1
18578813,,8.8926,47.5534,0min,,,8578813,8578813,1
18581535,,8.6032,47.5746,0min,,,3702,3702,1
18581770,,8.6684,47.5737,0min,,,6327,6327,1
18582021,,8.8007,47.5688,0min,,,6436,6436,1
18587717,,8.6926,47.5826,0min,,,3689,3689,1
18587718,,8.7176,47.5792,0min,,,3688,3688,1
100002557,,8.8702,47.5525,0min,,,,,0
100002558,,8.8759,47.5522,0min,,,,,0
100002559,,8.8849,47.5524,0min,,,,,0
100002560,,8.8909,47.5529,0min,,,,,0
100002561,,8.8965,47.5556,0min,,,,,0
100002693,,8.8902,47.5547,0min,,,,,0
100002694,,8.8952,47.5567,0min,,,,,0
100010658,,8.5657,47.5909,0min,,,,,0
100010663,,8.5692,47.5831,0min,,,,,0
100010664,,8.5766,47.5794,0min,,,,,0
300000182,,8.8826,47.5523,0min,,,,,0
300000193,,8.688,47.4313,0min,,,,,0
300000270,,8.6726,47.4361,0min,,,,,0
300000351,,8.6866,47.4273,0min,,,,,0
300000403,,8.6152,47.5754,0min,,,,,0
300000513,,8.8393,47.4413,0min,,,,,0
300000539,,8.7447,47.5823,0min,,,,,0
300000556,,8.7748,47.5738,0min,,,,,0
300000557,,8.7741,47.5739,0min,,,,,0
300000559,,8.6941,47.5811,0min,,,,,0
300000682,,8.7177,47.5787,0min,,,,,0
300000692,,8.7302,47.563,0min,,,,,0
300000706,,8.781,47.5729,0min,,,,,0
300000859,,8.5679,47.5879,0min,,,3828,3828,1
300000879,,8.6055,47.5568,0min,,,,,0
300000886,,8.6074,47.5576,0min,,,,,0
300000889,,8.6048,47.5578,0min,,,,,0
300001011,,8.8776,47.5522,0min,,,,,0
300001024,,8.7169,47.5756,0min,,,,,0
300001025,,8.717,47.5764,0min,,,,,0
300001173,,8.6069,47.5562,0min,,,,,0
300001215,,8.5434,47.6073,0min,,,,,0
300001261,,8.7993,47.5691,0min,,,,,0
300001297,,8.7831,47.5707,0min,,,,,0
300001298,,8.7828,47.5709,0min,,,,,0
300001423,,8.8453,47.4204,0min,,,,,0
300001514,,8.7168,47.5753,0min,,,,,0
300001561,,8.7365,47.587,0min,,,,,0
300001637,,8.7163,47.5738,0min,,,,,0
300001915,,8.8459,47.4321,0min,,,,,0
300002068,,8.6138,47.5754,0min,,,,,0
300002242,,8.7159,47.436,0min,,,,,0
300002250,,8.736,47.5873,0min,,,,,0
300002364,,8.6073,47.5752,0min,,,,,0
300002415,,8.6327,47.4441,0min,,,,,0
300002468,,8.6304,47.4415,0min,,,,,0
300002606,,8.8965,47.5552,0min,,,,,0
300002649,,8.7161,47.5737,0min,,,,,0
300002674,,8.7167,47.5798,0min,,,,,0
300002675,,8.7159,47.5803,0min,,,,,0
300002682,,8.6491,47.5725,0min,,,,,0
300002770,,8.6878,47.4362,0min,,,,,0
300002856,,8.7328,47.5637,0min,,,,,0
300002885,,8.8462,47.4337,0min,,,,,0
300003066,,8.6386,47.4441,0min,,,,,0
300003126,,8.5984,47.5705,0min,,,,,0
300003127,,8.5991,47.5708,0min,,,,,0
300003143,,8.5983,47.5701,0min,,,,,0
300003291,,8.6476,47.5729,0min,,,,,0
300003292,,8.6471,47.5729,0min,,,,,0
300003294,,8.6835,47.5643,0min,,,,,0
300003335,,8.8439,47.4502,0min,,,,,0
300003336,,8.8456,47.4513,0min,,,,,0
300003390,,8.6273,47.5736,0min,,,,,0
300003469,,8.7846,47.5725,0min,,,,,0
300003508,,8.6087,47.5759,0min,,,,,0
300003509,,8.6095,47.5769,0min,,,,,0
300003518,,8.639,47.4443,0min,,,,,0
300003607,,8.6849,47.4185,0min,,,,,0
300003664,,8.754,47.579,0min,,,,,0
300003788,,8.5744,47.5808,0min,,,,,0
300003816,,8.6235,47.5748,0min,,,,,0
300003873,,8.6877,47.5644,0min,,,,,0
300003912,,8.6804,47.43,0min,,,,,0
300003928,,8.6452,47.573,0min,,,,,0
300003947,,8.79,47.5711,0min,,,,,0
300003970,,8.6941,47.4365,0min,,,,,0
300004154,,8.7165,47.5743,0min,,,,,0
300004200,,8.8452,47.4238,0min,,,,,0
300004214,,8.8458,47.445,0min,,,,,0
300004232,,8.7333,47.564,0min,,,,,0
300004252,,8.6891,47.4347,0min,,,,,0
300004316,,8.7252,47.4428,0min,,,,,0
300004513,,8.7647,47.4366,0min,,,,,0
300004562,,8.7151,47.5808,0min,,,,,0
300004647,,8.6808,47.5665,0min,,,,,0
300004707,,8.8472,47.4347,0min,,,,,0
300004758,,8.5981,47.5697,0min,,,,,0
300004764,,8.8439,47.4422,0min,,,,,0
300004841,,8.7504,47.5803,0min,,,,,0
300004891,,8.6936,47.5815,0min,,,,,0
300005008,,8.6852,47.4222,0min,,,,,0
300005019,,8.5983,47.5686,0min,,,,,0
300005069,,8.6345,47.4452,0min,,,,,0
300005153,,8.6868,47.4293,0min,,,,,0
300005250,,8.8036,47.5685,0min,,,,,0
300005285,,8.6166,47.5753,0min,,,,,0
300005421,,8.6072,47.5576,0min,,,,,0
300005497,,8.7254,47.4429,0min,,,,,0
300005508,,8.6112,47.5787,0min,,,,,0
300005562,,8.685,47.4236,0min,,,,,0
300005705,,8.7564,47.5758,0min,,,,,0
300005734,,8.6198,47.5753,0min,,,,,0
300005736,,8.6938,47.4362,0min,,,,,0
300005802,,8.8336,47.4412,0min,,,,,0
300005816,,8.6293,47.5736,0min,,,,,0
300005900,,8.7774,47.5736,0min,,,,,0
300006091,,8.5987,47.567,0min,,,,,0
300006125,,8.5443,47.6067,0min,,,,,0
300006211,,8.6209,47.5874,0min,,,,,0
300006228,,8.6847,47.4376,0min,,,,,0
300006288,,8.6306,47.444,0min,,,,,0
300006373,,8.5963,47.5741,0min,,,,,0
300006435,,8.7171,47.4398,0min,,,,,0
300006573,,8.7163,47.571,0min,,,,,0
300006645,,8.6309,47.4442,0min,,,,,0
300006772,,8.6051,47.5573,0min,,,,,0
300006851,,8.6889,47.4318,0min,,,,,0
300006853,,8.6815,47.5584,0min,,,,,0
300006855,,8.7164,47.5714,0min,,,,,0
300006877,,8.846,47.447,0min,,,,,0
300007084,,8.6065,47.5566,0min,,,,,0
300007100,,8.8455,47.4519,0min,,,,,0
300007131,,8.798,47.5694,0min,,,,,0
300007150,,8.6949,47.4366,0min,,,,,0
300007225,,8.5395,47.6111,0min,,,,,0
300007244,,8.8441,47.4396,0min,,,,,0
300007296,,8.846,47.4459,0min,,,,,0
300007328,,8.7583,47.5702,0min,,,,,0
300007412,,8.606,47.5573,0min,,,,,0
300007509,,8.676,47.4325,0min,,,,,0
300007612,,8.6884,47.4315,0min,,,,,0
300007780,,8.6501,47.5709,0min,,,,,0
300007781,,8.6495,47.5718,0min,,,,,0
300007865,,8.6867,47.4268,0min,,,,,0
300007951,,8.7332,47.5637,0min,,,3700,3700,1
300008079,,8.6783,47.5686,0min,,,,,0
300008098,,8.6261,47.5737,0min,,,,,0
300008108,,8.6862,47.5529,0min,,,,,0
300008109,,8.6829,47.5587,0min,,,,,0
300008212,,8.8464,47.4372,0min,,,,,0
300008299,,8.8451,47.4539,0min,,,,,0
300008519,,8.8465,47.4526,0min,,,,,0
300008528,,8.8455,47.4245,0min,,,,,0
300008540,,8.7144,47.4361,0min,,,,,0
300008599,,8.7805,47.5733,0min,,,,,0
300008639,,8.5723,47.5821,0min,,,,,0
300008653,,8.6875,47.5643,0min,,,,,0
300008772,,8.845,47.4525,0min,,,,,0
300008817,,8.6227,47.5755,0min,,,,,0
300008976,,8.6787,47.431,0min,,,,,0
300008988,,8.6903,47.5644,0min,,,,,0
300009007,,8.7158,47.5732,0min,,,,,0
300009049,,8.67,47.5737,0min,,,,,0
300110094,,8.6779,47.5937,0min,,,8506047,8506047,1
300110346,,8.7577,47.5695,0min,,,8506022,8506022,1
300110428,,8.6262,47.4385,0min,,,8503307,8503307,1
300110659,,8.6196,47.4204,0min,,,8503306,8503306,1
300110744,,8.6866,47.4258,0min,,,8503305,8503305,1
300110770,,8.8634,47.4985,0min,,,8506014,8506014,1
300110774,,8.587,47.5207,0min,,,8506041,8506041,1
300110873,,8.8965,47.5581,0min,,,8506100,8506100,1
300111159,,8.6852,47.5643,0min,,,8506046,8506046,1
300112575,,8.5961,47.3973,0min,,,8503147,8503147,1
300112902,,9.041,47.4624,0min,,,8506206,8506206,1
300113027,,8.5629,47.4506,0min,,,8503016,8503016,1
300113090,,8.9033,47.4881,0min,,,8506013,8506013,1
300113091,,8.917,47.4741,0min,,,8506012,8506012,1
300113092,,8.9586,47.4615,0min,,,8506011,8506011,1
300113093,,9.0005,47.462,0min,,,8506010,8506010,1
300201173,,9.1099,47.4486,0min,,,8506220,8506220,1
300201629,,8.6096,47.4434,0min,,,,,0
300201750,,9.1897,47.4152,0min,,,8506209,8506209,1
300201889,,9.2531,47.4119,0min,,,8506210,8506210,1
300201970,,8.6635,47.4225,0min,,,,,0
300202714,,9.0684,47.4452,0min,,,8506207,8506207,1
300202751,,9.3699,47.4232,0min,,,8506302,8506302,1
300202753,,9.3296,47.4072,0min,,,8506301,8506301,1
300202760,,9.3583,47.4152,0min,,,,,0
300202761,,9.3008,47.4039,0min,,,8506300,8506300,1
300203005,,9.1312,47.4364,0min,,,8506208,8506208,1
300203845,,8.6021,47.4032,0min,,,,,0
300203846,,8.6048,47.4044,0min,,,,,0
300203850,,8.6173,47.4165,0min,,,,,0
300203905,,9.0434,47.4523,0min,,,,,0
300205045,,8.6427,47.4254,0min,,,,,0
400000167,,8.6901,47.4335,0min,,,,,0
400000168,,8.6875,47.4309,0min,,,,,0
400000183,,8.8456,47.4378,0min,,,,,0
400000219,,8.6297,47.4419,0min,,,,,0
400000459,,8.5453,47.6063,0min,,,,,0
400000532,,8.8922,47.5533,0min,,,,,0
400000651,,8.8749,47.5522,0min,,,,,0
400000652,,8.8818,47.5522,0min,,,,,0
400000671,,8.8967,47.5577,0min,,,,,0
400000672,,8.8945,47.5564,0min,,,,,0
400000675,,8.6736,47.434,0min,,,,,0
400000751,,8.885,47.5525,0min,,,,,0
400000764,,8.8313,47.441,0min,,,,,0
400000765,,8.8307,47.4407,0min,,,,,0
400000823,,8.6867,47.5642,1s,,,,,0
1700000126,,8.7163,47.4371,0min,,,,,0
1700000128,,8.6264,47.4389,0min,,,,,0
1700000130,,8.6289,47.4428,0min,,,,,0
1701899171,,8.6021,47.5723,0min,,,,,0
1701899175,,8.8488,47.4173,0min,,,,,0
1719995130,,8.6257,47.439,0min,,,,,0
