,Country,Climate,HouseType,RennovationDegree,Number
764,GB,ENG,MFH,003,GB.ENG.MFH.04.Gen.ReEx.001.003
765,GB,ENG,MFH,001,GB.ENG.MFH.05.Gen.ReEx.001.001
766,GB,ENG,MFH,002,GB.ENG.MFH.05.Gen.ReEx.001.002
767,GB,ENG,MFH,003,GB.ENG.MFH.05.Gen.ReEx.001.003
768,GB,ENG,MFH,001,GB.ENG.MFH.06.Gen.ReEx.001.001
769,GB,ENG,MFH,002,GB.ENG.MFH.06.Gen.ReEx.001.002
770,GB,ENG,MFH,003,GB.ENG.MFH.06.Gen.ReEx.001.003
771,GB,ENG,MFH,001,GB.ENG.MFH.07.Gen.ReEx.001.001
772,GB,ENG,MFH,002,GB.ENG.MFH.07.Gen.ReEx.001.002
773,GB,ENG,MFH,003,GB.ENG.MFH.07.Gen.ReEx.001.003
774,GB,ENG,MFH,001,GB.ENG.MFH.08.Gen.ReEx.001.001
775,GB,ENG,MFH,002,GB.ENG.MFH.08.Gen.ReEx.001.002
776,GB,ENG,MFH,003,GB.ENG.MFH.08.Gen.ReEx.001.003
777,GB,ENG,SFH,001,GB.ENG.SFH.01.Gen.ReEx.001.001
778,GB,ENG,SFH,002,GB.ENG.SFH.01.Gen.ReEx.001.002
779,GB,ENG,SFH,003,GB.ENG.SFH.01.Gen.ReEx.001.003
780,GB,ENG,SFH,001,GB.ENG.SFH.02.Gen.ReEx.001.001
781,GB,ENG,SFH,002,GB.ENG.SFH.02.Gen.ReEx.001.002
782,GB,ENG,SFH,003,GB.ENG.SFH.02.Gen.ReEx.001.003
783,GB,ENG,SFH,001,GB.ENG.SFH.03.Gen.ReEx.001.001
784,GB,ENG,SFH,002,GB.ENG.SFH.03.Gen.ReEx.001.002
785,GB,ENG,SFH,003,GB.ENG.SFH.03.Gen.ReEx.001.003
786,GB,ENG,SFH,001,GB.ENG.SFH.04.Gen.ReEx.001.001
787,GB,ENG,SFH,002,GB.ENG.SFH.04.Gen.ReEx.001.002
788,GB,ENG,SFH,003,GB.ENG.SFH.04.Gen.ReEx.001.003
789,GB,ENG,SFH,001,GB.ENG.SFH.05.Gen.ReEx.001.001
790,GB,ENG,SFH,002,GB.ENG.SFH.05.Gen.ReEx.001.002
791,GB,ENG,SFH,003,GB.ENG.SFH.05.Gen.ReEx.001.003
792,GB,ENG,SFH,001,GB.ENG.SFH.06.Gen.ReEx.001.001
793,GB,ENG,SFH,002,GB.ENG.SFH.06.Gen.ReEx.001.002
794,GB,ENG,SFH,003,GB.ENG.SFH.06.Gen.ReEx.001.003
795,GB,ENG,SFH,001,GB.ENG.SFH.07.Gen.ReEx.001.001
796,GB,ENG,SFH,002,GB.ENG.SFH.07.Gen.ReEx.001.002
797,GB,ENG,SFH,003,GB.ENG.SFH.07.Gen.ReEx.001.003
798,GB,ENG,SFH,001,GB.ENG.SFH.08.Gen.ReEx.001.001
799,GB,ENG,SFH,002,GB.ENG.SFH.08.Gen.ReEx.001.002
800,GB,ENG,SFH,003,GB.ENG.SFH.08.Gen.ReEx.001.003
801,GB,ENG,TH,001,GB.ENG.TH.01.Gen.ReEx.001.001
802,GB,ENG,TH,002,GB.ENG.TH.01.Gen.ReEx.001.002
803,GB,ENG,TH,003,GB.ENG.TH.01.Gen.ReEx.001.003
804,GB,ENG,TH,001,GB.ENG.TH.02.Gen.ReEx.001.001
805,GB,ENG,TH,002,GB.ENG.TH.02.Gen.ReEx.001.002
806,GB,ENG,TH,003,GB.ENG.TH.02.Gen.ReEx.001.003
807,GB,ENG,TH,001,GB.ENG.TH.03.Gen.ReEx.001.001
808,GB,ENG,TH,002,GB.ENG.TH.03.Gen.ReEx.001.002
809,GB,ENG,TH,003,GB.ENG.TH.03.Gen.ReEx.001.003
810,GB,ENG,TH,001,GB.ENG.TH.04.Gen.ReEx.001.001
811,GB,ENG,TH,002,GB.ENG.TH.04.Gen.ReEx.001.002
812,GB,ENG,TH,003,GB.ENG.TH.04.Gen.ReEx.001.003
813,GB,ENG,TH,001,GB.ENG.TH.05.Gen.ReEx.001.001
814,GB,ENG,TH,002,GB.ENG.TH.05.Gen.ReEx.001.002
815,GB,ENG,TH,003,GB.ENG.TH.05.Gen.ReEx.001.003
816,GB,ENG,TH,001,GB.ENG.TH.06.Gen.ReEx.001.001
817,GB,ENG,TH,002,GB.ENG.TH.06.Gen.ReEx.001.002
818,GB,ENG,TH,003,GB.ENG.TH.06.Gen.ReEx.001.003
819,GB,ENG,TH,001,GB.ENG.TH.07.Gen.ReEx.001.001
820,GB,ENG,TH,002,GB.ENG.TH.07.Gen.ReEx.001.002
821,GB,ENG,TH,003,GB.ENG.TH.07.Gen.ReEx.001.003
822,GB,ENG,TH,001,GB.ENG.TH.08.Gen.ReEx.001.001
823,GB,ENG,TH,002,GB.ENG.TH.08.Gen.ReEx.001.002
824,GB,ENG,TH,003,GB.ENG.TH.08.Gen.ReEx.001.003
825,GR,ZoneB,MFH,001,GR.ZoneB.MFH.01.Gen.ReEx.001.001
826,GR,ZoneB,MFH,002,GR.ZoneB.MFH.01.Gen.ReEx.001.002
827,GR,ZoneB,MFH,003,GR.ZoneB.MFH.01.Gen.ReEx.001.003
828,GR,ZoneB,MFH,001,GR.ZoneB.MFH.02.Gen.ReEx.001.001
829,GR,ZoneB,MFH,002,GR.ZoneB.MFH.02.Gen.ReEx.001.002
830,GR,ZoneB,MFH,003,GR.ZoneB.MFH.02.Gen.ReEx.001.003
831,GR,ZoneB,MFH,001,GR.ZoneB.MFH.03.Gen.ReEx.001.001
832,GR,ZoneB,MFH,002,GR.ZoneB.MFH.03.Gen.ReEx.001.002
833,GR,ZoneB,MFH,003,GR.ZoneB.MFH.03.Gen.ReEx.001.003
834,GR,ZoneB,MFH,001,GR.ZoneB.MFH.04.Gen.ReEx.001.001
835,GR,ZoneB,MFH,002,GR.ZoneB.MFH.04.Gen.ReEx.001.002
836,GR,ZoneB,MFH,003,GR.ZoneB.MFH.04.Gen.ReEx.001.003
837,GR,ZoneB,SFH,001,GR.ZoneB.SFH.01.Gen.ReEx.001.001
838,GR,ZoneB,SFH,002,GR.ZoneB.SFH.01.Gen.ReEx.001.002
839,GR,ZoneB,SFH,003,GR.ZoneB.SFH.01.Gen.ReEx.001.003
840,GR,ZoneB,SFH,001,GR.ZoneB.SFH.02.Gen.ReEx.001.001
841,GR,ZoneB,SFH,002,GR.ZoneB.SFH.02.Gen.ReEx.001.002
842,GR,ZoneB,SFH,003,GR.ZoneB.SFH.02.Gen.ReEx.001.003
843,GR,ZoneB,SFH,001,GR.ZoneB.SFH.03.Gen.ReEx.001.001
844,GR,ZoneB,SFH,002,GR.ZoneB.SFH.03.Gen.ReEx.001.002
845,GR,ZoneB,SFH,003,GR.ZoneB.SFH.03.Gen.ReEx.001.003
846,GR,ZoneB,SFH,001,GR.ZoneB.SFH.04.Gen.ReEx.001.001
847,GR,ZoneB,SFH,002,GR.ZoneB.SFH.04.Gen.ReEx.001.002
848,GR,ZoneB,SFH,003,GR.ZoneB.SFH.04.Gen.ReEx.001.003
849,HU,N,AB,001,HU.N.AB.05.Gen.ReEx.001.001
850,HU,N,AB,002,HU.N.AB.05.Gen.ReEx.001.002
851,HU,N,AB,003,HU.N.AB.05.Gen.ReEx.001.003
852,HU,N,MFH,001,HU.N.MFH.01.Gen.ReEx.001.001
853,HU,N,MFH,002,HU.N.MFH.01.Gen.ReEx.001.002
854,HU,N,MFH,003,HU.N.MFH.01.Gen.ReEx.001.003
855,HU,N,MFH,001,HU.N.MFH.02.Gen.ReEx.001.001
856,HU,N,MFH,002,HU.N.MFH.02.Gen.ReEx.001.002
857,HU,N,MFH,003,HU.N.MFH.02.Gen.ReEx.001.003
858,HU,N,MFH,001,HU.N.MFH.03.Gen.ReEx.001.001
859,HU,N,MFH,002,HU.N.MFH.03.Gen.ReEx.001.002
860,HU,N,MFH,003,HU.N.MFH.03.Gen.ReEx.001.003
861,HU,N,MFH,001,HU.N.MFH.04.Gen.ReEx.001.001
862,HU,N,MFH,002,HU.N.MFH.04.Gen.ReEx.001.002
863,HU,N,MFH,003,HU.N.MFH.04.Gen.ReEx.001.003
864,HU,N,MFH,001,HU.N.MFH.05.Gen.ReEx.001.001
865,HU,N,MFH,002,HU.N.MFH.05.Gen.ReEx.001.002
866,HU,N,MFH,003,HU.N.MFH.05.Gen.ReEx.001.003
867,HU,N,SFH,001,HU.N.SFH.01.Gen.ReEx.001.001
868,HU,N,SFH,002,HU.N.SFH.01.Gen.ReEx.001.002
869,HU,N,SFH,003,HU.N.SFH.01.Gen.ReEx.001.003
870,HU,N,SFH,001,HU.N.SFH.02.Gen.ReEx.001.001
871,HU,N,SFH,002,HU.N.SFH.02.Gen.ReEx.001.002
872,HU,N,SFH,003,HU.N.SFH.02.Gen.ReEx.001.003
873,HU,N,SFH,001,HU.N.SFH.03.Gen.ReEx.001.001
874,HU,N,SFH,002,HU.N.SFH.03.Gen.ReEx.001.002
875,HU,N,SFH,003,HU.N.SFH.03.Gen.ReEx.001.003
876,HU,N,SFH,001,HU.N.SFH.04.Gen.ReEx.001.001
877,HU,N,SFH,002,HU.N.SFH.04.Gen.ReEx.001.002
878,HU,N,SFH,003,HU.N.SFH.04.Gen.ReEx.001.003
879,HU,N,SFH,001,HU.N.SFH.05.Gen.ReEx.001.001
880,HU,N,SFH,002,HU.N.SFH.05.Gen.ReEx.001.002
881,HU,N,SFH,003,HU.N.SFH.05.Gen.ReEx.001.003
882,IE,N,AB,001,IE.N.AB.04.Gen.ReEx.001.001
883,IE,N,AB,002,IE.N.AB.04.Gen.ReEx.001.002
884,IE,N,AB,003,IE.N.AB.04.Gen.ReEx.001.003
885,IE,N,AB,001,IE.N.AB.06.Gen.ReEx.001.001
886,IE,N,AB,002,IE.N.AB.06.Gen.ReEx.001.002
887,IE,N,AB,003,IE.N.AB.06.Gen.ReEx.001.003
888,IE,N,AB,001,IE.N.AB.07.Gen.ReEx.001.001
889,IE,N,AB,002,IE.N.AB.07.Gen.ReEx.001.002
890,IE,N,AB,003,IE.N.AB.07.Gen.ReEx.001.003
891,IE,N,AB,001,IE.N.AB.08.Gen.ReEx.001.001
892,IE,N,AB,002,IE.N.AB.08.Gen.ReEx.001.002
893,IE,N,AB,003,IE.N.AB.08.Gen.ReEx.001.003
894,IE,N,AB,001,IE.N.AB.09.Gen.ReEx.001.001
895,IE,N,AB,002,IE.N.AB.09.Gen.ReEx.001.002
896,IE,N,AB,003,IE.N.AB.09.Gen.ReEx.001.003
897,IE,N,AB,001,IE.N.AB.10.Gen.ReEx.001.001
898,IE,N,AB,003,IE.N.AB.10.Gen.ReEx.001.003
899,IE,N,SFH,001,IE.N.SFH.01.Gen.ReEx.001.001
900,IE,N,SFH,002,IE.N.SFH.01.Gen.ReEx.001.002
901,IE,N,SFH,003,IE.N.SFH.01.Gen.ReEx.001.003
902,IE,N,SFH,001,IE.N.SFH.02.Gen.ReEx.001.001
903,IE,N,SFH,002,IE.N.SFH.02.Gen.ReEx.001.002
904,IE,N,SFH,003,IE.N.SFH.02.Gen.ReEx.001.003
905,IE,N,SFH,001,IE.N.SFH.03.Gen.ReEx.001.001
906,IE,N,SFH,002,IE.N.SFH.03.Gen.ReEx.001.002
907,IE,N,SFH,003,IE.N.SFH.03.Gen.ReEx.001.003
908,IE,N,SFH,001,IE.N.SFH.04.Gen.ReEx.001.001
909,IE,N,SFH,002,IE.N.SFH.04.Gen.ReEx.001.002
910,IE,N,SFH,003,IE.N.SFH.04.Gen.ReEx.001.003
911,IE,N,SFH,001,IE.N.SFH.05.Gen.ReEx.001.001
912,IE,N,SFH,002,IE.N.SFH.05.Gen.ReEx.001.002
913,IE,N,SFH,003,IE.N.SFH.05.Gen.ReEx.001.003
914,IE,N,SFH,001,IE.N.SFH.06.Gen.ReEx.001.001
915,IE,N,SFH,002,IE.N.SFH.06.Gen.ReEx.001.002
916,IE,N,SFH,003,IE.N.SFH.06.Gen.ReEx.001.003
917,IE,N,SFH,001,IE.N.SFH.07.Gen.ReEx.001.001
918,IE,N,SFH,002,IE.N.SFH.07.Gen.ReEx.001.002
919,IE,N,SFH,003,IE.N.SFH.07.Gen.ReEx.001.003
920,IE,N,SFH,001,IE.N.SFH.08.Gen.ReEx.001.001
921,IE,N,SFH,002,IE.N.SFH.08.Gen.ReEx.001.002
922,IE,N,SFH,003,IE.N.SFH.08.Gen.ReEx.001.003
923,IE,N,SFH,001,IE.N.SFH.09.Gen.ReEx.001.001
924,IE,N,SFH,002,IE.N.SFH.09.Gen.ReEx.001.002
925,IE,N,SFH,003,IE.N.SFH.09.Gen.ReEx.001.003
926,IE,N,SFH,001,IE.N.SFH.10.Gen.ReEx.001.001
927,IE,N,SFH,003,IE.N.SFH.10.Gen.ReEx.001.003
928,IE,N,TH,001,IE.N.TH.01.Gen.ReEx.001.001
929,IE,N,TH,002,IE.N.TH.01.Gen.ReEx.001.002
930,IE,N,TH,003,IE.N.TH.01.Gen.ReEx.001.003
931,IE,N,TH,001,IE.N.TH.02.Gen.ReEx.001.001
932,IE,N,TH,002,IE.N.TH.02.Gen.ReEx.001.002
933,IE,N,TH,003,IE.N.TH.02.Gen.ReEx.001.003
934,IE,N,TH,001,IE.N.TH.03.Gen.ReEx.001.001
935,IE,N,TH,002,IE.N.TH.03.Gen.ReEx.001.002
936,IE,N,TH,003,IE.N.TH.03.Gen.ReEx.001.003
937,IE,N,TH,001,IE.N.TH.04.Gen.ReEx.001.001
938,IE,N,TH,002,IE.N.TH.04.Gen.ReEx.001.002
939,IE,N,TH,003,IE.N.TH.04.Gen.ReEx.001.003
940,IE,N,TH,001,IE.N.TH.05.Gen.ReEx.001.001
941,IE,N,TH,002,IE.N.TH.05.Gen.ReEx.001.002
942,IE,N,TH,003,IE.N.TH.05.Gen.ReEx.001.003
943,IE,N,TH,001,IE.N.TH.06.Gen.ReEx.001.001
944,IE,N,TH,002,IE.N.TH.06.Gen.ReEx.001.002
945,IE,N,TH,003,IE.N.TH.06.Gen.ReEx.001.003
946,IE,N,TH,001,IE.N.TH.07.Gen.ReEx.001.001
947,IE,N,TH,002,IE.N.TH.07.Gen.ReEx.001.002
948,IE,N,TH,003,IE.N.TH.07.Gen.ReEx.001.003
949,IE,N,TH,001,IE.N.TH.08.Gen.ReEx.001.001
950,IE,N,TH,002,IE.N.TH.08.Gen.ReEx.001.002
951,IE,N,TH,003,IE.N.TH.08.Gen.ReEx.001.003
952,IE,N,TH,001,IE.N.TH.09.Gen.ReEx.001.001
953,IE,N,TH,002,IE.N.TH.09.Gen.ReEx.001.002
954,IE,N,TH,003,IE.N.TH.09.Gen.ReEx.001.003
955,IT,MidClim,AB,001,IT.MidClim.AB.01.Gen.ReEx.001.001
956,IT,MidClim,AB,002,IT.MidClim.AB.01.Gen.ReEx.001.002
957,IT,MidClim,AB,003,IT.MidClim.AB.01.Gen.ReEx.001.003
958,IT,MidClim,AB,001,IT.MidClim.AB.02.Gen.ReEx.001.001
959,IT,MidClim,AB,002,IT.MidClim.AB.02.Gen.ReEx.001.002
960,IT,MidClim,AB,003,IT.MidClim.AB.02.Gen.ReEx.001.003
961,IT,MidClim,AB,001,IT.MidClim.AB.03.Gen.ReEx.001.001
962,IT,MidClim,AB,002,IT.MidClim.AB.03.Gen.ReEx.001.002
963,IT,MidClim,AB,003,IT.MidClim.AB.03.Gen.ReEx.001.003
964,IT,MidClim,AB,001,IT.MidClim.AB.04.Gen.ReEx.001.001
965,IT,MidClim,AB,002,IT.MidClim.AB.04.Gen.ReEx.001.002
966,IT,MidClim,AB,003,IT.MidClim.AB.04.Gen.ReEx.001.003
967,IT,MidClim,AB,001,IT.MidClim.AB.05.Gen.ReEx.001.001
968,IT,MidClim,AB,002,IT.MidClim.AB.05.Gen.ReEx.001.002
969,IT,MidClim,AB,003,IT.MidClim.AB.05.Gen.ReEx.001.003
970,IT,MidClim,AB,001,IT.MidClim.AB.06.Gen.ReEx.001.001
971,IT,MidClim,AB,002,IT.MidClim.AB.06.Gen.ReEx.001.002
972,IT,MidClim,AB,003,IT.MidClim.AB.06.Gen.ReEx.001.003
973,IT,MidClim,AB,001,IT.MidClim.AB.07.Gen.ReEx.001.001
974,IT,MidClim,AB,002,IT.MidClim.AB.07.Gen.ReEx.001.002
975,IT,MidClim,AB,003,IT.MidClim.AB.07.Gen.ReEx.001.003
976,IT,MidClim,AB,001,IT.MidClim.AB.08.Gen.ReEx.001.001
977,IT,MidClim,AB,002,IT.MidClim.AB.08.Gen.ReEx.001.002
978,IT,MidClim,AB,003,IT.MidClim.AB.08.Gen.ReEx.001.003
979,IT,MidClim,MFH,001,IT.MidClim.MFH.01.Gen.ReEx.001.001
980,IT,MidClim,MFH,002,IT.MidClim.MFH.01.Gen.ReEx.001.002
981,IT,MidClim,MFH,003,IT.MidClim.MFH.01.Gen.ReEx.001.003
982,IT,MidClim,MFH,001,IT.MidClim.MFH.02.Gen.ReEx.001.001
983,IT,MidClim,MFH,002,IT.MidClim.MFH.02.Gen.ReEx.001.002
984,IT,MidClim,MFH,003,IT.MidClim.MFH.02.Gen.ReEx.001.003
985,IT,MidClim,MFH,001,IT.MidClim.MFH.03.Gen.ReEx.001.001
986,IT,MidClim,MFH,002,IT.MidClim.MFH.03.Gen.ReEx.001.002
987,IT,MidClim,MFH,003,IT.MidClim.MFH.03.Gen.ReEx.001.003
988,IT,MidClim,MFH,001,IT.MidClim.MFH.04.Gen.ReEx.001.001
989,IT,MidClim,MFH,002,IT.MidClim.MFH.04.Gen.ReEx.001.002
990,IT,MidClim,MFH,003,IT.MidClim.MFH.04.Gen.ReEx.001.003
991,IT,MidClim,MFH,001,IT.MidClim.MFH.05.Gen.ReEx.001.001
992,IT,MidClim,MFH,002,IT.MidClim.MFH.05.Gen.ReEx.001.002
993,IT,MidClim,MFH,003,IT.MidClim.MFH.05.Gen.ReEx.001.003
994,IT,MidClim,MFH,001,IT.MidClim.MFH.06.Gen.ReEx.001.001
995,IT,MidClim,MFH,002,IT.MidClim.MFH.06.Gen.ReEx.001.002
996,IT,MidClim,MFH,003,IT.MidClim.MFH.06.Gen.ReEx.001.003
997,IT,MidClim,MFH,001,IT.MidClim.MFH.07.Gen.ReEx.001.001
998,IT,MidClim,MFH,002,IT.MidClim.MFH.07.Gen.ReEx.001.002
999,IT,MidClim,MFH,003,IT.MidClim.MFH.07.Gen.ReEx.001.003
1000,IT,MidClim,MFH,001,IT.MidClim.MFH.08.Gen.ReEx.001.001
1001,IT,MidClim,MFH,002,IT.MidClim.MFH.08.Gen.ReEx.001.002
1002,IT,MidClim,MFH,003,IT.MidClim.MFH.08.Gen.ReEx.001.003
1003,IT,MidClim,SFH,001,IT.MidClim.SFH.01.Gen.ReEx.001.001
1004,IT,MidClim,SFH,002,IT.MidClim.SFH.01.Gen.ReEx.001.002
1005,IT,MidClim,SFH,003,IT.MidClim.SFH.01.Gen.ReEx.001.003
1006,IT,MidClim,SFH,001,IT.MidClim.SFH.02.Gen.ReEx.001.001
1007,IT,MidClim,SFH,002,IT.MidClim.SFH.02.Gen.ReEx.001.002
1008,IT,MidClim,SFH,003,IT.MidClim.SFH.02.Gen.ReEx.001.003
1009,IT,MidClim,SFH,001,IT.MidClim.SFH.03.Gen.ReEx.001.001
1010,IT,MidClim,SFH,002,IT.MidClim.SFH.03.Gen.ReEx.001.002
1011,IT,MidClim,SFH,003,IT.MidClim.SFH.03.Gen.ReEx.001.003
1012,IT,MidClim,SFH,001,IT.MidClim.SFH.04.Gen.ReEx.001.001
1013,IT,MidClim,SFH,002,IT.MidClim.SFH.04.Gen.ReEx.001.002
1014,IT,MidClim,SFH,003,IT.MidClim.SFH.04.Gen.ReEx.001.003
1015,IT,MidClim,SFH,001,IT.MidClim.SFH.05.Gen.ReEx.001.001
1016,IT,MidClim,SFH,002,IT.MidClim.SFH.05.Gen.ReEx.001.002
1017,IT,MidClim,SFH,003,IT.MidClim.SFH.05.Gen.ReEx.001.003
1018,IT,MidClim,SFH,001,IT.MidClim.SFH.06.Gen.ReEx.001.001
1019,IT,MidClim,SFH,002,IT.MidClim.SFH.06.Gen.ReEx.001.002
1020,IT,MidClim,SFH,003,IT.MidClim.SFH.06.Gen.ReEx.001.003
1021,IT,MidClim,SFH,001,IT.MidClim.SFH.07.Gen.ReEx.001.001
1022,IT,MidClim,SFH,002,IT.MidClim.SFH.07.Gen.ReEx.001.002
1023,IT,MidClim,SFH,003,IT.MidClim.SFH.07.Gen.ReEx.001.003
1024,IT,MidClim,SFH,001,IT.MidClim.SFH.08.Gen.ReEx.001.001
1025,IT,MidClim,SFH,002,IT.MidClim.SFH.08.Gen.ReEx.001.002
1026,IT,MidClim,SFH,003,IT.MidClim.SFH.08.Gen.ReEx.001.003
1027,IT,MidClim,TH,001,IT.MidClim.TH.01.Gen.ReEx.001.001
1028,IT,MidClim,TH,002,IT.MidClim.TH.01.Gen.ReEx.001.002
1029,IT,MidClim,TH,003,IT.MidClim.TH.01.Gen.ReEx.001.003
1030,IT,MidClim,TH,001,IT.MidClim.TH.02.Gen.ReEx.001.001
1031,IT,MidClim,TH,002,IT.MidClim.TH.02.Gen.ReEx.001.002
1032,IT,MidClim,TH,003,IT.MidClim.TH.02.Gen.ReEx.001.003
1033,IT,MidClim,TH,001,IT.MidClim.TH.03.Gen.ReEx.001.001
1034,IT,MidClim,TH,002,IT.MidClim.TH.03.Gen.ReEx.001.002
1035,IT,MidClim,TH,003,IT.MidClim.TH.03.Gen.ReEx.001.003
1036,IT,MidClim,TH,001,IT.MidClim.TH.04.Gen.ReEx.001.001
1037,IT,MidClim,TH,002,IT.MidClim.TH.04.Gen.ReEx.001.002
1038,IT,MidClim,TH,003,IT.MidClim.TH.04.Gen.ReEx.001.003
1039,IT,MidClim,TH,001,IT.MidClim.TH.05.Gen.ReEx.001.001
1040,IT,MidClim,TH,002,IT.MidClim.TH.05.Gen.ReEx.001.002
1041,IT,MidClim,TH,003,IT.MidClim.TH.05.Gen.ReEx.001.003
1042,IT,MidClim,TH,001,IT.MidClim.TH.06.Gen.ReEx.001.001
1043,IT,MidClim,TH,002,IT.MidClim.TH.06.Gen.ReEx.001.002
1044,IT,MidClim,TH,003,IT.MidClim.TH.06.Gen.ReEx.001.003
1045,IT,MidClim,TH,001,IT.MidClim.TH.07.Gen.ReEx.001.001
1046,IT,MidClim,TH,002,IT.MidClim.TH.07.Gen.ReEx.001.002
1047,IT,MidClim,TH,003,IT.MidClim.TH.07.Gen.ReEx.001.003
1048,IT,MidClim,TH,001,IT.MidClim.TH.08.Gen.ReEx.001.001
1049,IT,MidClim,TH,002,IT.MidClim.TH.08.Gen.ReEx.001.002
1050,IT,MidClim,TH,003,IT.MidClim.TH.08.Gen.ReEx.001.003
1051,NL,N,AB,001,NL.N.AB.01.Gen.ReEx.001.001
1052,NL,N,AB,002,NL.N.AB.01.Gen.ReEx.001.002
1053,NL,N,AB,003,NL.N.AB.01.Gen.ReEx.001.003
1054,NL,N,AB,001,NL.N.AB.02.Gen.ReEx.001.001
1055,NL,N,AB,002,NL.N.AB.02.Gen.ReEx.001.002
1056,NL,N,AB,003,NL.N.AB.02.Gen.ReEx.001.003
1057,NL,N,AB,001,NL.N.AB.03.Gen.ReEx.001.001
1058,NL,N,AB,002,NL.N.AB.03.Gen.ReEx.001.002
1059,NL,N,AB,003,NL.N.AB.03.Gen.ReEx.001.003
1060,NL,N,AB,001,NL.N.AB.04.Gen.ReEx.001.001
1061,NL,N,AB,002,NL.N.AB.04.Gen.ReEx.001.002
1062,NL,N,AB,003,NL.N.AB.04.Gen.ReEx.001.003
1063,NL,N,AB,001,NL.N.AB.05.Gen.ReEx.001.001
1064,NL,N,AB,002,NL.N.AB.05.Gen.ReEx.001.002
1065,NL,N,AB,003,NL.N.AB.05.Gen.ReEx.001.003
1066,NL,N,AB,001,NL.N.AB.06.Gen.ReEx.001.001
1067,NL,N,AB,003,NL.N.AB.06.Gen.ReEx.001.003
1068,NL,N,MFH,001,NL.N.MFH.01.Gen.ReEx.001.001
1069,NL,N,MFH,002,NL.N.MFH.01.Gen.ReEx.001.002
1070,NL,N,MFH,003,NL.N.MFH.01.Gen.ReEx.001.003
1071,NL,N,MFH,001,NL.N.MFH.02.Gen.ReEx.001.001
1072,NL,N,MFH,002,NL.N.MFH.02.Gen.ReEx.001.002
1073,NL,N,MFH,003,NL.N.MFH.02.Gen.ReEx.001.003
1074,NL,N,MFH,001,NL.N.MFH.03.Gen.ReEx.001.001
1075,NL,N,MFH,002,NL.N.MFH.03.Gen.ReEx.001.002
1076,NL,N,MFH,003,NL.N.MFH.03.Gen.ReEx.001.003
1077,NL,N,MFH,001,NL.N.MFH.04.Gen.ReEx.001.001
1078,NL,N,MFH,002,NL.N.MFH.04.Gen.ReEx.001.002
1079,NL,N,MFH,003,NL.N.MFH.04.Gen.ReEx.001.003
1080,NL,N,MFH,001,NL.N.MFH.05.Gen.ReEx.001.001
1081,NL,N,MFH,002,NL.N.MFH.05.Gen.ReEx.001.002
1082,NL,N,MFH,003,NL.N.MFH.05.Gen.ReEx.001.003
1083,NL,N,MFH,001,NL.N.MFH.06.Gen.ReEx.001.001
1084,NL,N,MFH,003,NL.N.MFH.06.Gen.ReEx.001.003
1085,NL,N,SFH,001,NL.N.SFH.01.Gen.ReEx.001.001
1086,NL,N,SFH,002,NL.N.SFH.01.Gen.ReEx.001.002
1087,NL,N,SFH,003,NL.N.SFH.01.Gen.ReEx.001.003
1088,NL,N,SFH,001,NL.N.SFH.02.Gen.ReEx.001.001
1089,NL,N,SFH,002,NL.N.SFH.02.Gen.ReEx.001.002
1090,NL,N,SFH,003,NL.N.SFH.02.Gen.ReEx.001.003
1091,NL,N,SFH,001,NL.N.SFH.03.Gen.ReEx.001.001
1092,NL,N,SFH,002,NL.N.SFH.03.Gen.ReEx.001.002
1093,NL,N,SFH,003,NL.N.SFH.03.Gen.ReEx.001.003
1094,NL,N,SFH,001,NL.N.SFH.04.Gen.ReEx.001.001
1095,NL,N,SFH,002,NL.N.SFH.04.Gen.ReEx.001.002
1096,NL,N,SFH,003,NL.N.SFH.04.Gen.ReEx.001.003
1097,NL,N,SFH,001,NL.N.SFH.05.Gen.ReEx.001.001
1098,NL,N,SFH,002,NL.N.SFH.05.Gen.ReEx.001.002
1099,NL,N,SFH,003,NL.N.SFH.05.Gen.ReEx.001.003
1100,NL,N,SFH,001,NL.N.SFH.06.Gen.ReEx.001.001
1101,NL,N,SFH,003,NL.N.SFH.06.Gen.ReEx.001.003
1102,NL,N,TH,001,NL.N.TH.01.Gen.ReEx.001.001
1103,NL,N,TH,002,NL.N.TH.01.Gen.ReEx.001.002
1104,NL,N,TH,003,NL.N.TH.01.Gen.ReEx.001.003
1105,NL,N,TH,001,NL.N.TH.02.Gen.ReEx.001.001
1106,NL,N,TH,002,NL.N.TH.02.Gen.ReEx.001.002
1107,NL,N,TH,003,NL.N.TH.02.Gen.ReEx.001.003
1108,NL,N,TH,001,NL.N.TH.03.Gen.ReEx.001.001
1109,NL,N,TH,002,NL.N.TH.03.Gen.ReEx.001.002
1110,NL,N,TH,003,NL.N.TH.03.Gen.ReEx.001.003
1111,NL,N,TH,001,NL.N.TH.04.Gen.ReEx.001.001
1112,NL,N,TH,002,NL.N.TH.04.Gen.ReEx.001.002
1113,NL,N,TH,003,NL.N.TH.04.Gen.ReEx.001.003
1114,NL,N,TH,001,NL.N.TH.05.Gen.ReEx.001.001
1115,NL,N,TH,002,NL.N.TH.05.Gen.ReEx.001.002
1116,NL,N,TH,003,NL.N.TH.05.Gen.ReEx.001.003
1117,NL,N,TH,001,NL.N.TH.06.Gen.ReEx.001.001
1118,NL,N,TH,003,NL.N.TH.06.Gen.ReEx.001.003
